id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6856838,2nd Bedroom-2 Single Beds,32032769,Percy,,Ward 103,-33.84322,18.69273,Private room,508,1,3,2019-10-20,0.07,3,0
6856880,"Norfolk Heights, Tokai",35933635,Nick,,Ward 71,-34.06066,18.45906,Entire home/apt,846,1,0,,,1,0
6857875,"Cape getaway - ideal for 2, look out onto garden",27998076,Jennifer,,Ward 69,-34.13791,18.38633,Entire home/apt,958,1,0,,,6,299
6858305,Canal view apartment in CenturyCity,28563407,Arlene,,Ward 55,-33.89344,18.51199,Entire home/apt,793,4,0,,,1,0
6859233,Cosy beach house on Golf Estate,35944387,Paula,,Ward 23,-33.73203,18.44776,Entire home/apt,1198,1,0,,,1,0
6859860,Stunning  Oasis Seapoint:best location shops beach,1624011,Tessa,,Ward 54,-33.91757,18.38955,Entire home/apt,2995,4,24,2019-12-31,0.45,4,0
6860638,Sunny victorian villa with mountain views,102019,Marianna,,Ward 77,-33.93968,18.4058,Entire home/apt,9606,1,36,2018-09-09,0.65,2,0
6862389,"Spacious apartment, great location!",34561620,Susanna Jacomina,,Ward 115,-33.90981,18.40995,Entire home/apt,1004,1,10,2018-01-02,0.18,1,0
6863218,Enjoy the View in Beach Style and Neat Apartment,27998076,Jennifer,,Ward 69,-34.13795,18.38634,Entire home/apt,993,1,20,2020-02-09,0.48,6,299
6864493,Three bedroom home on Wine Estate,35970538,Dinah,,Ward 14,-33.93931,18.71274,Entire home/apt,2007,5,5,2020-01-08,0.09,1,0
6874341,A Trendy Woodstock Gem,36025813,Leah,,Ward 57,-33.93173,18.45002,Entire home/apt,803,4,42,2020-03-06,0.91,1,191
6875613,Original Woodstock House,35760186,Luke,,Ward 115,-33.92938,18.45182,Private room,264,1,1,2017-07-12,0.03,2,0
6876030,Peaceful self-contained Cape cottage,36032957,Megan,,Ward 59,-33.97848,18.4511,Entire home/apt,454,2,7,2019-12-16,0.13,1,115
6877019,Stunning 2-bedroom cottage,27251365,Colleen,,Ward 71,-34.0596,18.44479,Entire home/apt,906,2,14,2020-03-19,0.27,1,358
6880012,Sunny and Central Garden Cottage,102019,Marianna,,Ward 77,-33.94111,18.40758,Entire home/apt,758,2,93,2017-12-13,1.65,2,0
6881598,Green Apartment. Clean and comfortable,35308129,Annehette,,Ward 2,-33.89036,18.61951,Entire home/apt,522,1,95,2020-03-24,1.74,3,270
6891769,"""InCapeTown"" Petite Designer Studio",15535180,Lizeth,,Ward 77,-33.93641,18.40204,Entire home/apt,1029,1,218,2020-04-12,3.67,4,357
6903451,Beautiful beachfront apartment!,27571208,Nicole,,Ward 54,-33.90954,18.39386,Entire home/apt,705,1,0,,,1,0
6904152,Luxury & Contemporary Family  Home,36182883,Sonja,,Ward 74,-34.04286,18.36573,Entire home/apt,4000,3,4,2019-01-05,0.08,1,0
6904534,a light & friendly woodstock house,36184924,Anna-Tina,,Ward 115,-33.9305,18.4493,Entire home/apt,785,4,28,2020-03-07,0.50,1,166
6904561,Little Paradise,34496867,Antje,,Ward 69,-34.10648,18.38113,Entire home/apt,1602,2,12,2019-12-28,0.29,9,61
6905663,"Cottage near beach, golf courses and mountains",36189831,Susan,,Ward 83,-34.10958,18.82523,Entire home/apt,1202,5,3,2020-01-03,0.06,1,115
6907239,LIVING ON BAKOVEN OCEAN,36188442,Rory & Barbara,,Ward 54,-33.96307,18.37281,Entire home/apt,1654,3,60,2019-12-23,1.02,6,362
6907242,Villa Fig guest house,36197550,Bruno,,Ward 73,-34.01842,18.45724,Private room,522,1,1,2020-01-02,0.20,1,89
6907882,"Green Point, The height of luxury at sea level",36151480,Janine,,Ward 115,-33.91082,18.40485,Entire home/apt,2308,2,9,2019-04-14,0.35,1,0
6909463,Fresnaye Studio,33639808,Steffi,,Ward 54,-33.92725,18.38916,Entire home/apt,1448,1,0,,,7,146
6912168,Victorian house in trendy Woodstock,20457565,Mariette,,Ward 57,-33.93525,18.4534,Entire home/apt,493,3,0,,,1,0
6918629,Sunny Stay in Flower Street,10960921,Louise,,Ward 77,-33.93934,18.41701,Private room,846,3,36,2019-02-28,0.62,5,0
6920111,delightfully cosy secure home,36270259,Joanne,,Ward 73,-34.03147,18.48186,Entire home/apt,644,1,7,2018-01-01,0.16,3,365
6926070,Vintage house in Tamboerskloof,36240036,Steven,,Ward 115,-33.93101,18.40762,Entire home/apt,2308,3,1,2015-11-18,0.02,1,89
6927931,Stroll in the Park from an Elegant Apartment,13286229,Dale,,Ward 115,-33.90775,18.40469,Entire home/apt,1242,2,128,2020-03-14,2.18,19,205
6931672,A spacious room in lovely townhouse,14365861,Melanie,,Ward 115,-33.93333,18.41436,Private room,352,7,0,,,1,0
6931761,Smart Studio in Green Point,2404386,ShortLet.CapeTown,,Ward 115,-33.90862,18.41407,Entire home/apt,867,2,146,2020-03-19,2.56,4,365
6942596,Seaside Sea Point Apartment,27003597,Calli,,Ward 54,-33.91869,18.38491,Entire home/apt,1762,3,2,2016-01-06,0.04,1,0
6943005,"Private room, off garden Sea Point",36407020,Gloria,,Ward 54,-33.91881,18.39199,Entire home/apt,546,2,39,2020-03-19,0.73,1,365
6943380,Keytel Villa,36408375,Liza,,Ward 23,-33.72755,18.44616,Entire home/apt,3700,1,0,,,1,0
6943411,Kylemore 502,34346974,Carmen,,Ward 115,-33.90945,18.42258,Entire home/apt,3031,1,0,,,2,0
6945895,Sea La Vie Hout Bay - Self catering,29716791,Yolande,,Ward 74,-34.04155,18.35385,Entire home/apt,1937,1,2,2019-02-17,0.04,1,365
6946819,Ride an Art Deco Elevator to a City Center Home,10101163,Emmanuelle,,Ward 115,-33.92426,18.4222,Entire home/apt,1198,2,112,2020-03-04,1.92,11,0
6949647,Studio on the Golden Mile next to V&A Waterfront,3886732,Koos,,Ward 115,-33.89984,18.40674,Entire home/apt,558,3,6,2020-02-16,0.11,74,337
6950228,Kade Cottage,36438288,Karin,,Ward 84,-34.07552,18.85709,Entire home/apt,593,4,3,2018-10-12,0.07,2,218
6960110,Spacious ground floor apartment,34816915,Diana,,Ward 59,-33.98484,18.46484,Entire home/apt,1004,1,0,,,1,0
6960396,Stunning beach and mountain views!,13845316,Judy And Gerry,,Ward 69,-34.10311,18.39286,Private room,522,2,47,2020-02-07,0.80,1,364
6960517,Pebbles-Beach House,31902894,Sabine,,Ward 61,-34.13777,18.32418,Entire home/apt,6251,2,64,2020-03-01,1.36,1,151
6960692,Kendal Garden Cottage,36499817,Franco,,Ward 73,-34.02988,18.45579,Entire home/apt,592,1,9,2020-03-07,0.18,2,365
6978573,Bright  En-suite on Woodbridge Island,36594435,David,,Ward 55,-33.88542,18.48697,Private room,525,1,46,2020-03-05,0.80,2,365
6979514,Comfy 2 bedr/ 2 bathroom with limited sea views,3886732,Koos,,Ward 54,-33.91123,18.39075,Entire home/apt,958,2,8,2020-01-13,0.15,74,333
6987321,"Apartment free for one week, 11-18th January 2019!",36633990,Eve,,Ward 54,-33.929,18.37647,Entire home/apt,6429,1,0,,,1,0
6987467,Theebos Garden Flat,36634836,Anneline,,Ward 83,-34.10226,18.82002,Entire home/apt,697,2,18,2020-03-10,0.32,2,243
6987723,Ivy......set in a magical setting,29777195,Mark,,Ward 74,-34.01106,18.37721,Entire home/apt,2897,3,6,2018-04-06,0.14,5,364
6991208,Stylish Heritage Home,30548670,James,,Ward 57,-33.93263,18.45578,Private room,352,1,6,2016-04-30,0.10,5,0
6996064,Waterstone Close Guesthouse,36682731,Genevieve,,Ward 71,-34.1246,18.4484,Entire home/apt,4000,1,0,,,1,0
7002805,Weekly Home Staycation Stylish Kloof Street,21400342,Alex,,Ward 115,-33.93248,18.40956,Entire home/apt,811,2,170,2020-03-12,2.86,6,258
7005670,"A sunlit filled family home, Cape Town",36725660,Helen,,Ward 58,-33.96666,18.48372,Entire home/apt,2508,4,1,2018-12-13,0.06,1,147
7013099,Mountain View in Bergvliet @ Ascot Gardens,36766545,Barry,,Ward 73,-34.04343,18.45759,Private room,714,3,2,2020-01-04,0.14,1,364
7015348,House Awe,615652,Doreen,,Ward 77,-33.9325,18.40694,Entire home/apt,23472,3,1,2015-11-09,0.02,6,365
7031677,"Penthouse in Somerset West, Südafrika",36837642,Axel,,Ward 84,-34.08076,18.84998,Entire home/apt,1815,1,4,2020-02-15,0.09,2,109
7040035,Beautiful spacious family home in prime location.,30492083,Justin,,Ward 62,-33.98575,18.44632,Entire home/apt,3998,3,32,2020-02-11,0.77,2,110
7042562,Admire Table Mountain from This Tranquil Home,36929235,Paul,,Ward 54,-33.96396,18.38268,Entire home/apt,5147,3,127,2020-03-19,2.15,2,194
7044781,"Arum place sun set view , KOMMETJIE  beach  house",36941219,Shona,,Ward 61,-34.13934,18.32269,Entire home/apt,1393,3,17,2018-11-19,0.32,3,180
7047319,Central Cape Town St Martini Studio,36956521,Liezl,,Ward 115,-33.9279,18.41551,Entire home/apt,758,2,83,2020-03-23,1.40,1,364
7047967,Sea Breeze - centrally located,36959022,Angie And Dan,,Ward 64,-34.13807,18.42931,Private room,506,2,11,2017-10-07,0.20,1,259
7049246,"Spacious open plan house,quiet area",1894731,Ellen,,Ward 77,-33.94328,18.41031,Entire home/apt,2396,1,1,2020-01-06,0.21,1,0
7050825,Adriatic at Funkey,36975376,Adrian And Nada,,Ward 54,-33.96198,18.37601,Entire home/apt,2467,1,75,2019-12-14,1.31,6,230
7056168,Apostle at Funkey,36975376,Adrian And Nada,,Ward 54,-33.96198,18.37601,Entire home/apt,3735,1,41,2020-01-22,0.74,6,157
7056605,Atlantic at Funkey,36975376,Adrian And Nada,,Ward 54,-33.96198,18.37601,Entire home/apt,5092,1,2,2019-04-07,0.07,6,39
7057133,Penelope at Funkey,36975376,Adrian And Nada,,Ward 54,-33.96302,18.37581,Entire home/apt,5533,1,3,2018-03-31,0.09,6,335
7057255,Bantry Ravine at Funkey 4B,36975376,Adrian And Nada,,Ward 54,-33.96078,18.37697,Hotel room,14995,1,0,,,6,299
7060327,"Stylish in City Centre, Free Wifi.",26612543,Steve,,Ward 115,-33.9237,18.42156,Entire home/apt,1004,5,34,2020-01-02,0.59,4,90
7060478,Beach House in Melkbosstrand,37024549,Shontell,,Ward 23,-33.72339,18.4445,Entire home/apt,2508,4,2,2020-02-09,0.07,2,0
7060628,Francolin's Rest,37025098,Lynn,,Ward 71,-34.04273,18.43411,Entire home/apt,2003,6,1,2020-01-05,0.21,3,358
7062843,Table Mountain Home with Ocean View,37034052,Sally,,Ward 54,-33.95773,18.38704,Entire home/apt,3996,4,41,2020-02-25,0.70,1,222
7062958,"Industrial Loft in Bo Kaap, Cape Town City Centre",37034673,Morne,,Ward 77,-33.92165,18.41446,Entire home/apt,1050,2,7,2017-04-13,0.13,1,0
7063221,Sunny 2 bed garden flat on mountain,37035703,Michael,,Ward 77,-33.94213,18.42822,Entire home/apt,995,5,20,2020-03-06,0.36,2,30
7063419,Francolin's Rest - Green Room,37025098,Lynn,,Ward 71,-34.04222,18.43321,Private room,296,2,2,2015-09-30,0.03,3,363
7071619,Lovely home with beautiful views.,35370555,Sean,,Ward 77,-33.93389,18.43247,Entire home/apt,977,2,0,,,2,87
7075401,Brynbrook - Self Catering Apartment,17086090,Iris,,Ward 69,-34.1027,18.38955,Entire home/apt,505,3,0,,,2,219
7088992,Grace Cottage-Spacious flat in family neighborhood,36697856,Sam,,Ward 58,-33.95725,18.49248,Entire home/apt,435,1,65,2020-03-22,1.63,1,179
7091173,Contemporary Designer Studio in Cape Town City Center,2349400,Katrin,,Ward 115,-33.92438,18.42227,Entire home/apt,697,1,75,2019-09-29,1.29,3,267
7092425,Charming Apartment in City Bowl,5198269,Marj,,Ward 77,-33.93411,18.41707,Entire home/apt,529,2,87,2019-12-15,1.48,1,127
7096071,best view-campsbay,32889138,Dr.Rainer,,Ward 54,-33.95498,18.38634,Private room,436,2,38,2020-02-27,0.70,2,238
7096708,"2 Bed Spacious, sunny and apartment",37198400,Justin,,Ward 54,-33.91682,18.39073,Entire home/apt,1004,5,1,2016-01-09,0.02,1,0
7099179,"Spectacular view, safe & modern in Sea Point",14365166,Fabian,,Ward 54,-33.91547,18.39408,Entire home/apt,2500,4,5,2018-12-30,0.09,1,0
7102167,City Loft Cape Town,7539043,Nazley,,Ward 115,-33.92216,18.41683,Entire home/apt,1727,2,7,2016-12-12,0.13,3,365
7118175,Beautiful Constantia Family Home,29774754,Miron,,Ward 62,-34.01677,18.43867,Entire home/apt,6002,3,9,2018-12-29,0.16,1,365
7119153,Large home in top Security Estate,37294633,Geoff,,Ward 74,-34.04499,18.36643,Entire home/apt,5004,1,2,2016-01-05,0.04,1,0
7120142,Clifton 3rd Beach House,31582808,Julian,,Ward 54,-33.9395,18.37755,Entire home/apt,6997,2,55,2020-03-07,0.94,1,330
7122708,Lodge in the Sky,37310193,Jani & Paddy,,Ward 77,-33.93173,18.4056,Entire home/apt,899,2,316,2020-03-17,5.34,4,242
7124577,Bannockburn 202 - Waterfront Village,8770031,Pumie,,Ward 115,-33.90845,18.42156,Entire home/apt,2500,1,0,,,8,365
7137090,Victorian Semi in trendy Woodstock,37382748,Eliné,,Ward 57,-33.93467,18.45357,Private room,332,2,30,2020-04-08,0.51,2,365
7137282,Modern 4 Bedroom Seaview Villa,37382679,Simone,,Ward 54,-33.92477,18.38288,Entire home/apt,18008,5,3,2018-12-14,0.06,2,364
7137532,Avocet Cape Town Villa Guest House,79694,Harriet,,Ward 113,-33.83305,18.49519,Private room,662,1,2,2019-03-02,0.03,8,365
7139366,Spacious Double Room with ensuite,37201592,Helen,,Ward 58,-33.98208,18.47343,Private room,454,1,17,2019-09-14,0.38,1,336
7146884,Pin Oak garden suite.,22368321,Shelagh,,Ward 58,-33.97074,18.4875,Entire home/apt,819,2,21,2020-03-01,0.38,2,180
7156219,Studio 404,34170435,Caroline,,Ward 77,-33.93676,18.42181,Entire home/apt,457,3,89,2020-03-18,1.53,3,1
7158019,Secure 4 star unit at Blouberg,37022438,Paul,,Ward 23,-33.81453,18.47722,Private room,314,5,3,2018-06-30,0.06,3,364
7158058,Camps Bay House,35542114,Yvonne,,Ward 54,-33.95721,18.37932,Entire home/apt,6995,7,0,,,1,0
7170470,Protea Cottage,35220311,Dammon And Nomazizi,,Ward 58,-33.99882,18.4734,Entire home/apt,349,1,138,2020-03-21,2.35,2,365
7170893,DCS  Accommodation Stellenberg,37550143,Eric,,Ward 21,-33.8718,18.65582,Entire home/apt,958,1,0,,,4,362
7172381,Studio in Camps Bay for two,37492390,Christina,,Ward 54,-33.95415,18.38231,Private room,1047,3,58,2020-03-19,1.11,2,365
7173456,Dorset Cottage,37574035,Roger,,Ward 73,-34.03974,18.46222,Entire home/apt,592,2,1,2018-12-01,0.06,1,180
7177768,Infinity Unit 303 - Bloubergholiday,37601370,Pierre,,Ward 23,-33.81049,18.46903,Hotel room,803,2,12,2020-01-11,0.29,6,328
7179971,Luxury beachfront apartment,37614328,Chantal,,Ward 83,-34.10127,18.81616,Entire home/apt,949,14,0,,,1,0
7184031,Rontree House,22219490,Alma Horn,,Ward 54,-33.96544,18.3808,Entire home/apt,22508,14,0,,,6,364
7184136,Holiday Apartment in Durbanville,37531308,Natalie,,Ward 112,-33.83211,18.67218,Entire home/apt,418,1,27,2020-02-07,0.69,2,343
7186230,Lea Villa - Large Family Home,37644899,Brian,,Ward 73,-34.04037,18.45766,Entire home/apt,3501,5,6,2020-01-03,0.11,1,362
7186938,Cozy room - Villa Sunshine,9545705,Henning,,Ward 54,-33.92469,18.3813,Hotel room,884,1,1,2017-09-23,0.03,7,311
7187306,Seafacing room - Villa Sunshine,9545705,Henning,,Ward 54,-33.92344,18.38291,Hotel room,1092,1,1,2016-02-06,0.02,7,334
7187363,"Charming flat on Long Street, heart of Cape Town",37649068,Hannah,,Ward 115,-33.92728,18.41312,Entire home/apt,899,1,7,2017-01-29,0.12,1,0
7189013,Gated Estate Home (Upper Claremont),37655193,James And Jenny,,Ward 62,-33.99597,18.45862,Entire home/apt,4998,5,6,2020-01-05,0.11,1,62
7196435,Luxury Apartment,37685572,Colin,,Ward 55,-33.88421,18.51949,Entire home/apt,1028,2,11,2018-03-31,0.19,5,303
7209892,Mountain View room - Villa Sunshine,9545705,Henning,,Ward 54,-33.92343,18.38115,Hotel room,987,1,2,2020-02-16,0.04,7,336
7210303,Seaview room - Villa Sunshine,9545705,Henning,,Ward 54,-33.92457,18.38081,Hotel room,1089,1,0,,,7,296
7212002,Seaview twin room - Villa Sunshine,9545705,Henning,,Ward 54,-33.92347,18.38082,Hotel room,1092,1,0,,,7,313
7212599,Seaview twin room - Villa Sunshine,9545705,Henning,,Ward 54,-33.92451,18.38156,Private room,1092,1,6,2017-08-09,0.11,7,322
7212931,"Green Point Apt with Balcony, Parking, Free Wifi",2516345,Jaco,,Ward 115,-33.90883,18.40526,Entire home/apt,628,3,6,2020-02-15,0.11,66,182
7213421,16 on Kendal,37767490,Beronice & Cobus,,Ward 21,-33.85831,18.64684,Entire home/apt,697,1,32,2020-01-24,0.60,2,127
7213878,"The Gables Hout Bay, large family house with pool",2533116,Anita & Gerrie,,Ward 74,-34.04003,18.34812,Entire home/apt,2194,5,15,2020-01-09,0.26,5,235
7214177,"Beach Place Hout Bay, modern & luxury townhouse",2533116,Anita & Gerrie,,Ward 74,-34.0432,18.35495,Entire home/apt,2670,5,2,2019-04-06,0.11,5,255
7214735,"Large Pool, Sea Views, Entertain & Relax Comfort",25122328,Esta-Marita,,Ward 54,-33.96511,18.37823,Entire home/apt,3402,3,15,2020-03-23,0.27,27,358
7221641,Noordhoek- Stunning Sea and Mountains Views,37796514,Evelyne,,Ward 69,-34.10101,18.38455,Entire home/apt,3396,10,5,2020-01-04,0.09,1,31
7228723,Central Cape Towns Southern Suburbs,37848493,Camilla,,Ward 73,-34.02881,18.47129,Entire home/apt,388,1,0,,,1,0
7229311,Cocagne Earth Lodge for family of 6,37853144,Paul,,Ward 100,-34.15964,18.88336,Entire home/apt,2872,7,2,2017-01-10,0.04,1,0
7232025,Villa Arcadia,37866148,Liz,,Ward 54,-33.92999,18.38476,Entire home/apt,8246,5,1,2020-01-10,0.22,1,0
7232430,"Camps B house, views, garden, BBQ, close 2 beach",5527126,Elize,,Ward 54,-33.96314,18.37526,Entire home/apt,2802,5,10,2020-01-06,0.18,17,363
7233326,Beautiful family home,37872222,Sarah,,Ward 62,-34.01297,18.43363,Entire home/apt,3506,1,0,,,1,0
7239179,Luxury 2 Bedroom Apartment,24029700,Avital,,Ward 54,-33.91695,18.39115,Entire home/apt,2009,1,14,2020-02-10,0.82,2,354
7241237,Stunning Ocean Views from Camps Bay Retreat,37913729,Olav & Elton,,Ward 54,-33.95864,18.38151,Entire home/apt,2502,3,41,2020-03-02,0.76,1,364
7250381,Edwardian family home with lovely views,36434348,Christelle,,Ward 77,-33.93887,18.41095,Entire home/apt,5008,3,18,2020-03-29,0.33,1,365
7250596,"Beautiful room, separate entrance",37954795,Helene,,Ward 70,-33.8805,18.60678,Private room,453,3,2,2015-12-01,0.03,1,364
7251690,Two bedroom flat,24731029,Leslie,,Ward 77,-33.93486,18.40693,Entire home/apt,881,1,1,2015-07-19,0.02,2,0
7256125,Spacious room in old Victorian Cape Town house,5488887,Janet,,Ward 57,-33.94656,18.48266,Private room,305,1,10,2020-01-08,0.19,1,305
7258983,Wake up to Palm Tree-Lined Beach Vistas at a Stunning Oasis,38004441,John,,Ward 54,-33.95463,18.38273,Entire home/apt,15005,5,16,2020-03-09,0.58,1,328
7267954,Refined Bantry Bay House with Robben Island View,27928499,Heidi,,Ward 54,-33.92772,18.38046,Entire home/apt,7994,7,3,2020-02-08,0.10,7,352
7276361,Spacious apartment in amazing location,38097389,Karlien,,Ward 77,-33.94168,18.42604,Entire home/apt,599,2,8,2017-04-29,0.14,1,0
7282456,Endless Summer Garden Apartment,38135287,Harry,,Ward 23,-33.80604,18.46839,Entire home/apt,1815,3,1,2015-12-21,0.02,3,238
7291565,Open plan family home (walk to Two Oceans start),19565144,Thomas,,Ward 59,-33.98606,18.46331,Entire home/apt,5497,5,0,,,1,0
7295646,"Sunny, warm, peaceful Greenpoint",38212718,Erica,,Ward 115,-33.91197,18.41345,Entire home/apt,1198,3,28,2020-01-08,0.52,2,363
7297602,One bedroom in two bedroom flat,24731029,Leslie,,Ward 77,-33.93476,18.40649,Private room,441,2,1,2015-08-03,0.02,2,0
7298000,Cozy 1 bed apartment with sea views,23563458,Rein,,Ward 23,-33.7199,18.44616,Entire home/apt,401,2,14,2020-03-22,0.72,2,150
7301430,Beach Front Bliss,16100232,Lara,,Ward 54,-33.9175,18.38573,Entire home/apt,599,2,67,2020-03-13,1.15,1,364
7302437,Home away,3698484,Vanessa,,Ward 71,-34.06108,18.45045,Entire home/apt,1202,2,40,2020-03-25,0.82,1,89
7304861,Clivia Cottage spacious garden flat,38264815,Peter,,Ward 74,-34.03995,18.35979,Entire home/apt,680,2,43,2020-03-09,0.74,1,341
7306740,LARGE 60m2 NEWLY REFURBISHED BATCHELOR SEA POINT,38276433,Semion,,Ward 54,-33.91613,18.38965,Entire home/apt,881,1,7,2020-03-31,1.09,5,365
7307007,MODERN&SUNNY 2 BEDROOM IN FRESNAYE,38276433,Semion,,Ward 54,-33.92282,18.38758,Entire home/apt,471,1,95,2020-03-14,1.73,5,250
7312518,The Perfect Beach Bungalow,23276018,Baki,,Ward 61,-34.19647,18.37376,Entire home/apt,4998,3,33,2020-02-28,0.60,18,246
7322094,"Indoor-outdoor Living at an Airy, High-end Home",38351490,Glenn And Clare,,Ward 59,-33.99164,18.4687,Entire home/apt,2949,2,65,2020-03-08,1.19,2,350
7326377,Designer loft in heart of Cape Town City Centre,31198491,Francois,,Ward 115,-33.92531,18.42205,Entire home/apt,846,2,25,2017-05-08,0.45,1,0
7326744,Savour Sweeping City Views from an Urban-chic Woodstock Pad,38373308,Jane,,Ward 57,-33.93339,18.45866,Entire home/apt,803,28,110,2020-03-10,1.88,1,365
7332804,Chapman's Peak Lookout,38417885,Dawn,,Ward 74,-34.048,18.36166,Entire home/apt,1047,2,58,2020-03-05,1.12,1,360
7335255,"Two bed apartment, fantastic views!",37654364,Toni,,Ward 77,-33.93612,18.40128,Entire home/apt,1203,3,7,2016-08-15,0.14,3,0
7335718,Futon for the budget traveler,37382748,Eliné,,Ward 57,-33.93623,18.45246,Private room,192,2,52,2020-04-03,0.89,2,365
7341523,Constantia Lazy River Willow Suite,38431577,Janine,,Ward 62,-34.01824,18.45849,Entire home/apt,1658,1,10,2020-02-22,0.18,4,365
7350494,"温馨､整洁的房间,位于半山腰,有很漂亮的远眺景色｡",38514993,晨曦,,Ward 112,-33.83422,18.63136,Private room,644,1,0,,,1,365
7352589,"312 Harbour Bridge, Cape Town",27513182,Elmarie,,Ward 115,-33.91502,18.42551,Entire home/apt,1004,2,82,2020-03-05,1.44,2,299
7354738,Beautiful room for rent - Cape Town,33963526,Stephan,,Ward 59,-33.99016,18.4698,Private room,401,1,0,,,1,365
7357555,Fresnaye - Cape Town,38550263,Steve,,Ward 54,-33.92778,18.38245,Entire home/apt,12493,7,0,,,1,179
7373085,BRIGHT MODERN GREEN POINT CENTRAL  STUDIO,23363126,Felicia,,Ward 115,-33.90816,18.40661,Entire home/apt,576,3,124,2020-03-06,2.14,3,180
7374170,10 The Village,30492301,Adriaan,,Ward 74,-34.04556,18.35842,Entire home/apt,2303,1,18,2019-12-29,0.34,5,125
7377405,"Beach, Mountain & Convenience at the Atlantic.",29927134,Marc,,Ward 54,-33.9173,18.38938,Entire home/apt,2097,2,124,2020-01-24,2.25,2,310
7377588,Luxury Suite Situated in Aparthotel,30047068,Melindie,,Ward 54,-33.91253,18.39098,Entire home/apt,644,1,16,2019-05-05,0.27,2,365
